@relation data
@attribute V1 {'1','2'}
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 {'1','2'}
@attribute V5 numeric
@attribute Class {'1','2','3'}
@data
'2',-0.888946115272148,-0.159897834570738,'2',-0.32582355108666,'1'
'2',0.143464908497918,-0.997457920417451,'2',2.94624735473055,'1'
'2',1.32336322137799,-0.718271225135215,'2',-1.16286494559804,'1'
'2',-1.77386984993221,0.119288860711502,'2',0.130744482283183,'1'
'2',0.143464908497918,-0.997457920417451,'2',-0.630202239999888,'1'
'2',0.880901354047965,-0.857864572776335,'2',-1.8477169956528,'1'
'2',-0.1515096697221,0.817255598917099,'2',-0.782391584456503,'3'
'2',-0.741458826162138,-0.299491182211857,'2',-1.54333830673958,'3'
'1',-0.593971537052128,-0.718271225135215,'2',-0.478012895543274,'3'
'2',-0.00402238061209097,0.956848946558219,'2',0.663407187881332,'3'
'1',-0.1515096697221,-0.997457920417451,'2',2.03311128799085,'3'
'1',-0.888946115272148,-0.718271225135215,'2',0.130744482283183,'3'
'2',0.880901354047965,-0.857864572776335,'2',1.34825923793609,'3'
'2',1.17587593226799,-0.997457920417451,'2',-1.23895961782635,'2'
'2',0.585926775827947,0.53806890363486,'2',-0.858486256684809,'2'
'2',0.880901354047965,0.956848946558219,'2',-0.706296912228195,'2'
'1',0.438439486717937,1.37562898948158,'2',1.27216456570779,'2'
'2',-0.00402238061209097,2.07359572768718,'2',-0.782391584456503,'2'
'2',1.470850510488,2.49237577061053,'2',-0.478012895543274,'2'
'2',-0.741458826162138,2.2131890753283,'2',-0.554107567771581,'2'
'2',-0.29899695883211,-0.020304486929618,'2',-0.249728878858353,'2'
'2',-0.741458826162138,-0.299491182211857,'2',-1.69552765119619,'2'
'2',1.17587593226799,-0.997457920417451,'2',1.11997522125117,'2'
'2',1.32336322137799,-0.718271225135215,'2',-1.23895961782635,'1'
'2',0.438439486717937,1.37562898948158,'2',0.130744482283183,'1'
'2',0.290952197607928,1.65481568476382,'2',-0.934580928913116,'1'
'2',-1.62638256082219,-0.857864572776335,'2',0.739501860109639,'1'
'2',0.733414064937957,-0.578677877494096,'2',-1.31505429005466,'1'
'2',1.32336322137799,-0.718271225135215,'2',-0.249728878858353,'1'
'2',-1.62638256082219,-0.857864572776335,'2',-0.0975395344017384,'1'
'2',-0.593971537052128,-0.718271225135215,'2',-1.16286494559804,'1'
'1',0.585926775827947,-0.159897834570738,'2',1.57654325462101,'1'
'2',1.17587593226799,-0.997457920417451,'2',1.80482727130593,'1'
'2',-1.77386984993221,0.25888220835262,'2',-0.0214448621734315,'1'
